applicant_id,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt
APP05608,794.7411874641875,67871.73037159682,27.139153470998384,20,3,On Time,552.5943920690964
APP05609,609.0204343036429,152017.66924410773,7.493107049732998,0,2,On Time,341.72540072910084
APP05610,755.1458232733653,162168.35109754256,35.91355766708742,18,8,On Time,1747.2127286754219
APP05611,752.413940817233,120927.16628769398,7.857549917335257,16,3,On Time,285.057373640237
APP05612,635.4573063291614,70476.16704675186,26.270344052850252,3,2,On Time,555.4299467532956
APP05613,716.0896100625748,43390.0077820819,25.968639636075665,15,7,On Time,338.03384276982104
APP05614,616.4381010835396,58541.24988265748,51.864900524470684,9,4,On Time,910.8708305226633
APP05615,728.6532021651968,64480.26725547719,36.623067458724876,15,6,Last 30-60,708.4395532361849
APP05616,682.1375161035511,86698.48430801474,20.982474112894852,18,6,Last 30-60,545.7446107860419
APP05617,856.2310759723798,47505.07728607797,21.652732734277176,9,0,Last 30-60,308.5844225989883
APP05618,677.0456684259631,30298.313615878757,50.449792601755306,10,6,On Time,458.5630914312066
APP05619,659.1169198196018,57771.86554261049,52.53206003259221,13,1,Late>60,910.4625326637779
APP05620,572.4548856209805,79429.36875819112,9.696470448070443,12,5,Late>60,231.05535806180697
APP05621,602.4091324165742,55454.79297739146,25.088065278927672,15,8,Late <30,417.37603987386507
APP05622,808.2711105067958,36691.2707185105,47.378469277966346,3,4,On Time,521.5128727519487
APP05623,494.61893475608895,57647.89182999043,51.95196896956956,3,3,On Time,898.4764462538296
APP05624,545.8300319661219,83012.98091478308,35.70861819307223,4,9,On Time,889.2836521664344
APP05625,730.5454881751864,52749.38546379566,30.159567431246526,12,3,On Time,477.2695943556481
APP05626,685.825040097641,44798.29763813926,41.13715116252878,7,8,On Time,552.8623025292272
APP05627,741.3930772351055,66456.93009040125,38.88019139615796,18,1,On Time,775.1574484547668
APP05628,685.3570526331121,107699.38668646112,18.10892582315388,14,3,Late <30,585.0960614112872
APP05629,655.2364187365174,61966.97972358273,19.996434676586503,2,5,Late <30,371.73559864439466
APP05630,586.0197939217376,37652.30841063184,16.30298249163117,9,10,On Time,184.15347743640834
APP05631,770.0879569211253,50322.521945129396,30.759216503436875,7,1,Last 30-60,464.3644042527565
APP05632,613.6782423526614,37110.82852314158,21.280359865320925,18,7,On Time,236.91953576180072
APP05633,741.8888783657942,58573.8434096716,22.48938877067981,0,0,Last 30-60,395.1869808699078
APP05634,534.2592396041905,76106.23778186676,27.113285382833862,17,9,On Time,619.0470433180698
APP05635,778.0069812911572,162276.1433803094,54.35184158560601,0,6,On Time,2646.002171438899
APP05636,696.7353947094385,56412.975767331365,40.1210845149761,3,0,On Time,679.00493055072
APP05637,742.6562298402328,74220.48808666317,30.599375181217237,8,9,On Time,681.3301683290612
APP05638,603.7084132760737,109072.86082368756,26.734448480184952,1,8,On Time,874.8008334831776
APP05639,712.9338957067592,31023.836648490385,49.4483009114367,11,10,On Time,460.2228030065431
APP05640,663.2581251517759,96602.74304198456,14.198522009394383,17,4,Late>60,411.4848519748463
APP05641,724.1196197815708,27164.878265526993,46.739367275870485,18,0,On Time,380.9007666770333
APP05642,483.53742049767266,75790.20985682338,48.12286576992261,20,10,On Time,1094.1726286842531
APP05643,802.9421073136413,27366.800182989205,32.41628034949762,6,8,On Time,266.1389601001382
APP05644,681.128371568615,83488.45384088406,9.004462146877405,14,8,On Time,225.5305866934686
APP05645,665.0210281368792,124070.72223351836,39.50865945014078,6,7,On Time,1470.5603737371262
APP05646,666.2844969578425,181058.76218219107,53.74166556437954,13,3,Late>60,2919.119833408752
APP05647,488.4120421254672,83715.83243448858,22.736181583906962,6,7,On Time,571.013510303538
APP05648,655.5525528654161,51532.922354493676,14.386822592239279,8,9,On Time,222.41850347212264
APP05649,664.6534491117724,116162.48708199964,28.45705935017449,17,9,On Time,991.6928367469023
APP05650,546.8802344913338,162149.26784786556,16.673516421402717,6,10,On Time,811.0795440539442
APP05651,866.2902874872319,83994.26599358428,8.293567182429861,10,0,On Time,208.98362638700252
APP05652,751.5159260772966,40676.59736967237,5.459172473626164,1,5,On Time,66.61816820438693
APP05653,721.0811151624802,54716.482291365035,2.483612526206001,9,5,Late <30,40.76836224262891
APP05654,665.8564665845236,216914.18330700207,35.69899408829515,4,9,Late>60,2323.0854442632112
APP05655,591.3174719183444,59894.57996431685,54.60605569460566,9,10,Last 30-60,981.1820308009494
APP05656,644.3240301118748,31971.505824856147,48.535912984756905,9,5,Late>60,465.52986741205996
APP05657,623.0524803681454,53420.25592910111,26.20645885023039,5,2,Last 30-60,419.9867216324293
APP05658,621.1685123158542,57198.0893887027,22.843232074751572,4,7,Last 30-60,391.97676904155634
APP05659,527.6498701431874,60024.014008680744,46.1748471102718,1,1,On Time,831.4799009386937
APP05660,539.1158387132624,53870.246033849246,52.158683464864566,5,8,On Time,842.9403333161755
APP05661,832.3595078755209,171347.54977187348,29.930945731379943,9,0,On Time,1538.5782640280606
APP05662,596.0205167996843,48840.24734214212,65.8841199672962,8,6,On Time,965.339014536633
APP05663,693.7780595606412,28461.942096756527,17.565403137967323,11,1,Late>60,149.9836461057034
APP05664,784.1375228046636,86376.52967553538,26.573839680947003,16,3,On Time,688.6068155382715
APP05665,672.3037319360258,98027.97367609417,56.32221076830673,2,5,Late>60,1656.3456583725
APP05666,656.7270447488632,53044.65776184059,19.179270133155725,1,8,On Time,305.2073461005409
APP05667,734.964157054725,88338.12677863821,16.51764457591397,15,4,On Time,437.7413341894722
APP05668,744.5074595927704,40923.153793157515,6.702128455621835,5,7,Last 30-60,82.28167005927288
APP05669,897.3587561859639,34350.24420308787,44.72149621719113,0,10,On Time,460.8582948563956
APP05670,612.2381459326238,30370.20706488952,32.60781292553311,5,3,On Time,297.0918091444864
APP05671,713.4156754955945,61426.13602747253,15.117932943172166,5,5,On Time,278.5908616264505
APP05672,686.1522034785264,36728.68401635886,46.08767846232004,18,9,On Time,507.8219337870301
APP05673,681.6483349803284,50210.25690616094,12.602296808930097,16,6,Last 30-60,189.82936811522168
APP05674,807.2315554038036,140968.0910985736,36.43250304228033,10,10,On Time,1540.74612234397
APP05675,585.071449192062,64613.57227329632,12.966291328258665,8,9,On Time,251.33952055651696
APP05676,761.3630485865248,38239.83201787262,71.55544559574156,5,4,On Time,820.8804658635542
APP05677,576.9197728347784,59704.925084604925,33.67107713549971,1,7,On Time,603.098741367889
APP05678,789.2038995132804,55268.68332583227,47.65587281588213,16,2,On Time,790.1632029831384
APP05679,636.7503580039802,107336.1659381889,28.462475443144324,19,1,On Time,916.5158961530898
APP05680,555.6152362549441,43382.98808462871,27.139376457671062,19,0,On Time,353.216173646219
APP05681,601.9284579212334,69397.15758678291,20.665126308408663,3,1,Late <30,430.2303080926228
APP05682,455.49714503725204,82915.5938752738,33.67492707036022,10,9,On Time,837.6529730236355
APP05683,784.2729327347937,51104.3523279971,20.09730867085278,3,2,On Time,308.11798294793147
APP05684,664.5593596360857,152471.5193735827,25.65877164119405,20,7,On Time,1173.669569217796
APP05685,747.9011685525813,30418.416678401372,58.26333474802572,18,9,On Time,531.6835180315883
APP05686,651.6652124699099,62431.56439985725,44.0988578805055,3,9,Late <30,825.9482057180794
APP05687,595.776690635961,110901.61896242094,64.37029661141773,11,3,On Time,2141.6310321892397
APP05688,682.4950338853432,111410.23478714732,33.756859509415676,4,8,On Time,1128.2578930862242
APP05689,691.7961558808031,59607.07109439275,13.069022070832093,6,2,On Time,233.70183831308293
APP05690,729.5361303658583,38923.644786443394,31.84095031334379,8,7,Late>60,371.8097518978161
APP05691,695.3463796896682,31123.141747777412,48.083847033345016,7,1,On Time,448.956116099173
APP05692,626.9706918771186,69146.050554346,44.86280531811408,10,2,Last 30-60,930.6257413608296
APP05693,820.5347341469691,141927.92395785794,33.40391808915638,12,9,Late <30,1422.2846239356904
APP05694,718.4038280432435,133154.77478625637,30.376192975657318,6,10,On Time,1213.4205403612539
APP05695,731.5099837548759,80583.94640232142,46.58006754812454,0,6,On Time,1126.0817000143738
APP05696,640.3533925442991,52914.67498728405,29.583142737236628,13,6,On Time,469.6147149129926
APP05697,728.8752586619055,95279.90755624328,55.65575068553533,7,1,On Time,1590.8624340873391
APP05698,669.6487991012557,64151.90827871054,44.58110627842652,14,2,On Time,857.9889122811195
APP05699,694.4804377929942,36011.794517100454,14.338019019985445,6,3,Late>60,154.90133841899817
APP05700,689.1823335640604,52775.54354942661,11.89488355891913,8,9,Late>60,188.32768358372854
APP05701,765.5827154458595,77886.4973918783,19.00426188750287,2,2,On Time,444.0526181806694
APP05702,714.0582344232395,34865.00344994709,19.715094269424473,4,2,On Time,206.21004891585488
APP05703,790.0738234045516,56673.66894251047,32.89760912520189,17,6,On Time,559.328462568541
APP05704,726.3663017258709,165079.08599124814,26.820477545947202,13,10,On Time,1328.2499757401272
APP05705,589.0151246416044,90134.33175052781,26.804584826139283,18,1,Late <30,724.8040023463205
APP05706,555.6907352296116,64167.173176794335,25.791784473308066,13,10,Late>60,496.4957702511942
APP05707,738.6890546424768,62237.98329787058,56.57087685886055,17,1,On Time,1056.257186726297
APP05708,610.0715268793743,169434.56114509355,23.108450534597498,2,6,Last 30-60,1174.611052521789
APP05709,535.9139345727522,67995.76868735315,36.04277388209272,13,2,Last 30-60,735.2268347212049
APP05710,674.5128514284696,79970.8223080349,27.453652690163118,0,7,On Time,658.6473542974617
APP05711,699.6199474678207,115052.09370846422,22.16988253654862,16,8,On Time,765.2074209301909
APP05712,763.4667808165852,95828.12077190963,41.22534965827342,14,0,On Time,1185.1643357751689
APP05713,770.3478951112554,34279.737623152876,15.914602219110712,5,7,On Time,163.66451653438853
APP05714,679.704079488473,77068.1163900197,42.78035001888589,7,7,On Time,989.1002983383837
APP05715,674.3000761507757,115984.26181810342,20.188689496450614,11,10,On Time,702.4710744962168
APP05716,626.8713367777457,140824.40995147894,44.64515926412801,1,0,Late <30,1886.138463168189
APP05717,729.0654485912894,40571.46558938939,27.696215830707583,12,3,On Time,337.10282025955627
APP05718,576.6725727520213,51362.64917532555,22.6436914442292,14,5,On Time,348.91199390527953
APP05719,824.6337756079245,55619.34944805471,12.689067622428658,19,9,On Time,211.72730587855685
APP05720,767.6284994756007,70115.65876756438,40.40057670374395,20,9,On Time,849.8139150517566
APP05721,707.9880028085078,47387.50493285074,30.972276136377204,8,1,Late <30,440.30966645825697
APP05722,585.2931066720686,67226.76498514912,31.703158128530085,16,4,On Time,639.3902282381135
APP05723,767.566537112123,95835.84802882222,16.00997494341616,12,5,On Time,460.29885768674484
APP05724,561.42363297609,163638.9740525037,23.688999940671003,9,0,Late>60,1162.9330939863673
APP05725,539.5682892842641,82992.26336964717,24.11830098387009,3,5,Late>60,600.48971618453
APP05726,642.7839213770286,77189.78726884008,27.972711820303054,18,8,Late>60,647.7623024225283
APP05727,716.1689161823742,71346.16897829485,10.036260151597979,19,8,On Time,214.81461380581095
APP05728,694.2479448639406,70081.69260791595,26.756988728703018,17,7,On Time,562.5525177595309
APP05729,622.9906778476083,30420.71337492532,13.028938802246392,13,3,On Time,118.90488386477408
APP05730,736.2319397741646,137928.17617973353,17.810494019541007,4,0,On Time,736.9706870926027
APP05731,865.5637091526557,104843.83110396138,52.594442690003376,2,7,On Time,1654.2608599193068
APP05732,758.9036840777599,29210.160597978407,25.555626398986437,4,5,Late>60,223.94518538889912
APP05733,621.319245018317,88353.68960391593,37.39827977679837,10,1,Last 30-60,991.282800935895
APP05734,883.5496319698442,37789.84667023784,38.64892863566721,9,10,On Time,438.16112613324856
APP05735,509.43212519587576,143598.43401874567,42.52617491853247,0,4,On Time,1832.0076369325564
APP05736,655.9514201394991,55176.02345979837,31.236951020659692,20,9,Late <30,517.0592226985475
APP05737,716.4308468085239,46407.18856299251,20.804466029639034,5,0,On Time,289.6430333969492
APP05738,521.9102730380763,59965.78403555243,36.86617885936899,8,8,Late>60,663.2127959090909
APP05739,488.32927033071576,74670.05638655621,19.57330363179231,6,8,On Time,438.4619057571352
APP05740,653.0926636686199,84386.23379733814,17.855997828180335,16,8,Late <30,452.04012222407636
APP05741,625.1354019026487,142152.00722869745,16.11798379307574,18,8,On Time,687.3611245995993
APP05742,744.6856870373953,144017.7285693694,20.991745033382443,6,3,Last 30-60,906.9550315245244
APP05743,571.7004364538702,58075.68217240713,47.78724503495482,0,4,Late>60,832.583056363493
APP05744,758.2238647743959,48066.91132873241,50.40463215293851,3,8,Late <30,726.8384952758009
APP05745,718.0754017850044,26455.160001949316,33.15116014035112,13,6,Last 30-60,263.10577372896995
APP05746,697.0025535808999,82485.6123281098,23.935677554790367,11,6,Late>60,592.3047058785231
APP05747,670.3324037942479,106975.77114357478,17.03495816461787,4,1,On Time,546.6983358175595
APP05748,693.6379014769406,60023.91853716382,10.520841616417078,16,2,On Time,189.45064203786652
APP05749,651.0448616817596,51747.717945588745,23.853091579369494,5,3,Late <30,370.30291655385315
APP05750,716.1610908615975,78554.34302606226,31.12261146758818,20,2,On Time,733.4448891275341
APP05751,736.8799136352543,45996.48016974466,9.763410344735878,0,7,On Time,134.7247530932171
APP05752,632.5770449269467,44998.89027603244,38.37012319587979,8,8,On Time,517.9838890707725
APP05753,766.6593548006305,62331.26663465456,17.51514522470458,2,8,On Time,327.5223561437273
APP05754,733.7455960195327,71577.63607314645,19.265205973277098,3,0,On Time,413.6873706088305
APP05755,708.3842569190651,50567.09674820669,16.314256149120727,13,2,On Time,247.48937072028411
APP05756,736.2493712388475,91612.56642022118,46.390592091799576,16,2,On Time,1274.9883597850128
APP05757,729.4416529542453,72681.32000108137,30.99745424903933,2,4,On Time,675.8807674479921
APP05758,807.3988565244684,79232.49240439117,30.203958899538847,14,6,On Time,717.9404832270764
APP05759,515.9614519488035,167921.5114027612,10.44467032177753,16,10,On Time,526.1654479609341
APP05760,834.2067574376799,85456.3376186006,40.45726012170249,13,3,On Time,1037.1987840251263
APP05761,748.2168330544871,81658.59943877024,47.39201177216291,2,8,On Time,1160.9895917701606
APP05762,739.8692178573258,49416.73742966861,31.98455269510609,8,6,On Time,474.1716727018371
APP05763,444.0445435817277,148334.53697352874,24.17860854529109,13,6,On Time,1075.9568109689876
APP05764,525.092143500742,83460.16093992568,26.9343613958189,20,10,On Time,674.3838410727501
APP05765,728.145719045653,59608.35847327555,25.61904435860638,16,4,Late>60,458.132753961167
APP05766,616.5481713924172,75689.63379694213,7.987939621516363,18,9,On Time,181.38126742339742
APP05767,670.4708537551668,103714.2018537562,18.073334295993927,1,2,On Time,562.3384324035386
APP05768,664.7883498001013,78850.94111996147,23.502447111683725,3,1,Late <30,555.9570220135146
APP05769,699.8417442228028,21474.855027846592,34.66561868863759,1,10,On Time,223.33174073673055
APP05770,756.330894388038,53053.87931269664,22.910655823736136,2,0,On Time,364.6497507141682
APP05771,816.7020447539193,58783.79320174547,34.13489319547735,3,5,On Time,601.9735507699829
APP05772,601.1343420924858,23652.651361160748,57.3219084695193,20,10,Late <30,406.74453491577225
APP05773,702.7632832429623,51548.65414929128,23.95928674846272,9,1,On Time,370.5206958780607
APP05774,661.6118905547228,60955.090165391164,17.88527571995423,5,2,On Time,327.0595782428074
APP05775,672.4571661093846,40567.08315860829,18.491998078432285,10,3,On Time,225.04992714497615
APP05776,663.1238397027153,154900.43204703118,24.684859146995418,2,3,On Time,1147.10860406691
APP05777,704.11372642183,72481.89636020167,41.16391447502231,1,10,On Time,895.0915748276318
APP05778,687.4923880732188,20611.448890578795,33.17344323796262,6,10,On Time,205.125818947135
APP05779,620.0667755414246,87434.18666672833,21.85066226050738,12,10,On Time,573.1484648630516
APP05780,707.2501255962493,111551.24568032981,55.34641956376007,4,0,On Time,1852.1886138850837
APP05781,685.6955084667093,57281.45812845578,19.164956320823,12,6,On Time,329.33899290747195
APP05782,538.7594869560046,65288.94660608224,13.495493184347348,10,9,Late>60,264.3319601806802
APP05783,710.6167389012378,127507.75640549627,14.607955870449782,3,10,On Time,558.788303613465
APP05784,658.6710497532441,67091.22459358946,48.325884991540114,10,6,On Time,972.6728410954175
APP05785,895.602434650625,290562.1330257958,46.08316894193733,11,2,On Time,4017.0071593072244
APP05786,654.2472179113902,23558.37119738304,31.116559231495305,7,4,On Time,219.9166358282767
APP05787,691.7287567423023,86998.493628995,16.53643267659953,11,8,On Time,431.59341985843474
APP05788,836.6553715049739,147606.69101550992,21.30716726922132,20,5,Late <30,943.5241366571212
APP05789,605.5080385874072,121716.27609442503,28.301210592146507,6,4,On Time,1033.4153886720512
APP05790,744.4945062325255,48357.56219455328,3.805316796216833,4,2,On Time,55.20475309291011
APP05791,653.801169134704,20592.64196772861,33.859036248816345,5,7,On Time,209.1741032532659
APP05792,676.5840154695912,60658.73147954142,25.864360102145252,1,6,On Time,470.669782297858
APP05793,760.0073180805789,40830.039487458955,23.422121790371552,16,10,On Time,286.897847274283
APP05794,828.8493770835117,32307.686381822925,11.245421189336522,10,1,On Time,108.99406230497715
APP05795,621.6724773962374,66967.35848525526,34.02974906512991,12,5,On Time,683.6647214423504
APP05796,691.9667856093208,104293.0708801019,24.406674849336646,17,4,Late <30,763.6341210028402
APP05797,715.0878996146138,88036.81519609054,17.998340711913162,14,0,On Time,475.3549785272915
APP05798,616.125850986949,70477.13049549727,36.83904689184518,11,6,Late <30,778.8930945378947
APP05799,774.1436030621801,47440.040503390774,42.03014640024014,20,10,On Time,598.1735542772509
APP05800,689.0168480428049,26909.4574389051,16.45988160019143,16,0,On Time,132.87794501093055
APP05801,554.2291721608635,110140.0877095829,32.358707906609155,16,2,On Time,1069.1972781008117
APP05802,622.6782040610298,88045.89605732518,31.774001522577937,13,10,On Time,839.2711306146567
APP05803,898.5130881143955,59934.339343842,39.58449411866217,4,10,On Time,711.7411509786649
APP05804,706.2206882481119,48982.550858376344,12.16993979985556,18,4,On Time,178.83440855694104
APP05805,764.0905924307067,138057.5505840485,8.568689915711055,0,1,On Time,354.89170244319155
APP05806,529.242170734428,39509.97299221878,38.57614813341758,2,7,Last 30-60,457.2427712685479
APP05807,677.6729862937251,34070.89314855307,23.300106578506785,18,9,Last 30-60,238.15663247586093
APP05808,839.9896563684794,118278.67816773386,25.586542777496764,14,0,Last 30-60,907.9027375813484
APP05809,777.3576944128486,51562.60599137526,25.016081630040237,10,10,Last 30-60,386.9683081613536
APP05810,602.5080308051341,22164.587519431534,41.40607671132586,4,5,Last 30-60,275.3245833313433
APP05811,762.0387487671403,38118.674455862885,52.10323496233003,2,1,Late>60,595.8318754879174
APP05812,547.6404446532858,73572.57963109721,12.812742022487006,7,5,On Time,282.7999448226392
APP05813,715.6509599840299,47551.296979807696,21.240813607477428,18,2,On Time,303.0084707825699
APP05814,674.3254693451745,164921.51540154745,9.316582297748523,10,9,On Time,460.9514612723752
APP05815,462.1479644062777,49045.908572724176,55.82927403870331,6,5,On Time,821.4592410551419
APP05816,606.9896083436006,58415.76027376865,14.385134981497542,9,4,On Time,252.09557897548913
APP05817,704.8711731840624,71011.99398150452,13.707759339415162,1,1,On Time,292.02459711313855
APP05818,619.0865611400875,66529.89997301577,34.23952021220102,12,1,On Time,683.3855564525358
APP05819,677.6689764897293,76046.6599482385,41.50996506244461,15,4,On Time,947.0082592700959
APP05820,556.4495651582251,35605.195541616704,29.223956535421962,11,2,On Time,312.1574060830219
APP05821,649.4460149014229,126321.72381934279,37.82690085993908,12,8,On Time,1433.5077970112652
APP05822,597.8367595912722,71739.82428079763,51.92740236460317,16,6,On Time,1117.578816298472
APP05823,805.4019376217013,97782.55205912485,14.328316092783869,8,5,Late <30,420.3177942786705
APP05824,672.5928826511831,51072.33342661297,25.005044538637854,14,6,On Time,383.11979160738605
APP05825,543.2078286497803,54814.551109771695,34.15279967740422,15,8,On Time,561.6211150376603
APP05826,617.2233888010221,84857.28030338537,12.207977745571325,17,6,On Time,310.7807368480309
APP05827,679.3862336197247,92005.82731700286,22.855501118607684,15,1,Last 30-60,630.8517867486553
APP05828,656.3894789708617,143847.00731011757,34.810533019524314,11,5,On Time,1502.217299318581
APP05829,677.146640408116,122212.18079392196,40.73476660598938,2,1,On Time,1493.4853983148166
APP05830,631.0276706945317,133594.68220775985,60.719750379935114,5,0,Last 30-60,2433.5507267225807
APP05831,742.7224628963785,119320.70535113719,30.475551285379094,20,4,On Time,1090.9092826008566
APP05832,673.5518272452157,89093.52504064677,30.578148285980937,0,5,On Time,817.2945060040958
APP05833,630.008568007794,114379.2610396521,23.700644253802615,6,6,Late <30,813.2586527740859
APP05834,682.233838266188,64124.40006120231,42.68898243493073,18,3,Late <30,821.2216163589409
APP05835,761.1985630897783,99068.20629628375,21.75649465068003,19,6,On Time,646.6130701012688
APP05836,657.797754638423,24249.207040402045,36.035340133530305,12,3,On Time,262.1485271007856
APP05837,663.1479490784907,114492.85704968775,28.112111126444063,17,8,Late>60,965.5907761694689
APP05838,885.4637871375197,102248.60488355496,15.109490175966167,19,7,On Time,463.47728729829595
APP05839,778.4479171152128,56017.76750889389,38.05605692984279,1,6,On Time,639.544604820349
APP05840,622.1835616682114,99096.40166701701,26.016288526380954,14,9,On Time,773.4361733085759
APP05841,825.8022910722427,92453.32624090563,10.907785596840801,14,2,On Time,302.53831810517227
APP05842,597.7453542099784,103649.22304350499,15.057134165985989,19,10,On Time,468.1980772698783
APP05843,900.0,35940.12970362834,46.03913591055785,10,4,On Time,496.39575482052686
APP05844,721.3023810721413,188754.19379580545,19.156133508473346,10,4,On Time,1084.74016099101
APP05845,718.7176143394413,40711.39934131681,28.138367417251104,16,5,Late <30,343.66569382092206
APP05846,622.0894103104898,47521.10759286724,18.657317102476615,17,1,On Time,265.98491202631
APP05847,617.9145036907406,58273.3723077668,22.152647825925886,10,1,Last 30-60,387.2728483089059
APP05848,713.1044963084688,59390.078230706946,44.570147129262416,9,5,Last 30-60,794.107357428304
APP05849,801.4531486231159,62893.3050499091,28.909431389246503,19,3,On Time,545.4629061549894
APP05850,521.1689659716307,105539.6194836641,24.265237533258464,7,0,Late>60,768.2831807822466
APP05851,764.5287369031348,169117.16524673722,49.95522406093276,17,7,On Time,2534.4857647351646
APP05852,615.2235345784112,32430.53795250369,42.93815626265288,18,9,On Time,417.7522518859495
APP05853,850.3950217722326,117053.87125665545,27.54538730924719,19,0,On Time,967.2882659433993
APP05854,795.2875162437771,83803.80667745245,25.702078820656123,3,6,Late>60,646.1796134084732
APP05855,659.1533752840915,82266.58125114541,39.74826450449703,14,0,On Time,980.9861494353671
APP05856,658.4935400352601,45097.65616914558,60.279339562216485,6,2,Last 30-60,815.537078904004
APP05857,611.9135496587893,17515.125280360364,27.629532485171644,17,9,On Time,145.1804168746703
APP05858,636.1276822594875,61396.72570861309,15.472644645204896,19,2,Late>60,284.99091578054583
APP05859,518.3993956758933,81132.2256541303,30.430560432370733,16,7,Late <30,740.6697287342255
APP05860,900.0,82813.57921061145,18.04745701358905,8,9,Late>60,448.37235328348856
APP05861,767.000759198077,31516.43547638146,39.36825523402626,9,2,On Time,372.2241227702715
APP05862,846.363295835879,114708.92040558554,59.42081275547455,2,1,On Time,2044.8291842408794
APP05863,650.8660619277159,43078.46540505919,27.695154870762007,2,9,On Time,357.91943129636326
APP05864,656.6413368047799,106948.80568245822,44.245889575566444,19,5,Late <30,1419.6135139394278
APP05865,710.3105389499008,128196.82031627164,20.559036332700146,1,2,On Time,790.6809259856582
APP05866,591.9826587126349,104299.81071169347,28.910606742235363,10,10,On Time,904.6112432326072
APP05867,781.3982527109811,130160.14386001046,10.167035483926217,13,4,Late>60,397.0028403653002
APP05868,702.4784039455516,79389.96738246786,12.170389461512451,4,2,Last 30-60,289.86204671442124
APP05869,660.4170326604655,76084.49286940541,23.078115666312897,13,9,On Time,526.766018055869
APP05870,626.5512433264021,86334.84731921357,9.378732617167135,1,7,On Time,242.91343456525584
APP05871,485.30407966371774,42789.1878252431,18.982042669253875,0,4,On Time,243.66785672444487
APP05872,731.3252644653531,146547.92105972706,30.064427017908496,11,9,On Time,1321.7637831979139
APP05873,650.9457912441551,155387.8487094239,14.999471133811626,4,9,Late>60,699.2206653786276
APP05874,658.7371985655218,40016.19714599548,24.21618659358348,10,9,On Time,290.71190905591476
APP05875,544.2136767700229,52760.62642903929,41.080450247563064,5,0,Last 30-60,650.2290867145229
APP05876,565.8351282109502,42732.59953491584,30.363887385849882,6,4,On Time,389.25835199484163
APP05877,618.9536958644227,107104.54187030585,30.486126539822056,0,7,On Time,979.5607849343442
APP05878,746.6414062797988,29899.930735201742,28.692137290792346,17,6,On Time,257.367875291877
APP05879,696.6711760806331,50659.00685132399,53.93578038854246,17,6,On Time,819.6999204704035
APP05880,513.9791892382573,60141.714417219686,40.377088450148996,2,8,Late <30,728.5041967703041
APP05881,633.7277618116619,35900.40736814733,5.8082094824853945,7,5,Late <30,62.55512595022855
APP05882,785.571508980244,118524.03796908821,18.524923562679245,14,4,On Time,658.6946231152353
APP05883,626.9474536207316,53297.60474376175,65.10009641227039,3,7,On Time,1040.903762208591
APP05884,655.4884458513837,157910.99596591646,29.872202811371988,4,4,On Time,1415.14478929188
APP05885,612.4116387865502,61312.39069100151,28.14127875792941,16,3,On Time,517.6227233251649
APP05886,610.7132695061218,28249.78264401491,45.30008640407928,15,0,On Time,383.9152784011004
APP05887,557.0655831555271,67165.29193056408,36.186073407721956,11,0,On Time,729.1344552751401
APP05888,534.3714090714941,50773.96702590224,38.91264118629248,16,5,On Time,592.7247481450739
APP05889,663.778371507133,69219.00645571033,24.011515831110543,8,0,On Time,498.61598079750945
APP05890,756.8446701586984,70081.5644917816,32.63042052933189,14,5,On Time,686.0372762160981
APP05891,714.0020355686289,113707.02882363893,11.205341936343656,9,6,On Time,382.23784156036743
APP05892,537.568889929631,66017.63805055016,22.359632167991045,20,6,Late <30,442.83903102296125
APP05893,697.3282320701833,103177.43495721152,35.759181094699365,20,6,On Time,1106.8621744564475
APP05894,712.6376772644156,14142.223734726223,20.135440545358634,1,6,Late>60,85.42797155692189
APP05895,555.6242672101642,59679.19638403396,26.93230671141087,5,2,On Time,482.1895263915975
APP05896,716.0972260459077,26462.472897637836,14.053241102982057,14,4,Late <30,111.56505354348981
APP05897,605.3361437317038,18362.773591155685,6.8856829015246435,16,10,On Time,37.932070842356694
APP05898,695.9145258896692,130182.3051320926,15.222863947212034,17,0,Last 30-60,594.5242558080867
APP05899,697.0434402006424,85850.4850773787,36.240046485093366,12,7,On Time,933.3676709916055
APP05900,830.7021624987746,37630.799342635204,36.60457434261071,12,9,On Time,413.237817632807
APP05901,809.2542803653084,66981.26857805534,14.454244933691015,9,9,Last 30-60,290.4490985989661
APP05902,653.6281169749369,43293.52510739721,52.0607972006938,3,0,On Time,676.1686292158054
APP05903,732.6212697620168,109225.22718068342,25.995136446128747,5,6,On Time,851.7974051763828
APP05904,741.0572713532049,36769.18715585951,44.49832118694827,1,9,On Time,490.8501299533348
APP05905,804.5773007770621,126985.70732649993,27.021291392648944,15,3,On Time,1029.3953401112972
APP05906,782.8609399623901,123638.86234633859,18.460341670310836,3,9,On Time,684.7246927925819
APP05907,750.6999496686997,43793.22344059807,55.816238289553525,6,2,Late>60,733.3118985084247
APP05908,720.2375090328748,164800.06409709342,13.546601598024507,2,7,On Time,669.744243495668
APP05909,724.5256704591919,135579.23873905942,80.47506659468232,18,7,On Time,3273.224479914642
APP05910,656.8940003316939,58310.530221667635,42.72975077676263,2,8,On Time,747.478327209823
APP05911,692.4622634955035,51430.17754604632,20.23010729972599,12,0,On Time,312.1314030601426
APP05912,580.1881386087648,134588.207949097,66.0004727766667,12,6,Late <30,2664.86560644142
APP05913,654.5165893820276,61708.93035283318,19.447946734037195,6,7,On Time,360.0335971548932
APP05914,761.439421577467,18321.173480843234,39.03711886961147,6,1,Late>60,214.5617481007352
