applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed
APP04683,43032.15864034839,799.4928531711595,3315.525582632204,10934.256634935733,65,ON,Full-time,522
APP04684,46344.9811262575,1099.0248688206655,8893.416649194789,44501.590867035215,59,BC,Full-time,271
APP04685,57874.545041468504,869.5869310933476,6321.010595418339,9660.92101898225,34,ON,Full-time,451
APP04686,37320.98379577191,472.85485881799906,234.1840860506128,45554.551817400235,72,ON,Full-time,47
APP04687,169519.55910303816,3717.923293429694,3104.7043972812417,47058.54167266983,88,BC,Unemployed,0
APP04688,96143.49456404145,2307.583268486178,5173.201620893966,30337.220244613993,97,BC,Unemployed,0
APP04689,64984.95007787705,1048.1222771280698,5950.564070077519,30777.853311534305,98,BC,Unemployed,0
APP04690,39734.93806420942,396.69081886741776,255.4188307462557,17792.77906228248,69,ON,Part-time,340
APP04691,103569.47635655798,2153.593987576697,1761.8104331391094,32575.219726534473,95,BC,Full-time,231
APP04692,65179.50504860244,1033.223184442509,9360.984782462756,8523.915215009707,90,BC,Unemployed,0
APP04693,45244.727316488315,542.6271842855883,1165.207669324404,3567.0842881151616,60,ON,Unemployed,0
APP04694,87326.53043184514,1921.6685069543794,6119.65060254136,3392.9673067253266,94,BC,Full-time,227
APP04695,75173.62335537732,1092.0333540727029,3496.5313833243695,2939.719413045811,69,BC,Full-time,467
APP04696,69981.4879980283,1118.2949596239953,7106.981005515832,5315.331172425304,74,BC,Full-time,18
APP04697,104990.90062884647,1087.8219590960507,9697.76724753374,21097.454678045837,100,BC,Part-time,27
APP04698,146360.81873677426,2073.6662511253417,7293.386232430658,45208.99819182832,88,BC,Full-time,435
APP04699,47086.74197033615,700.8470553018583,7856.729224398113,30368.7258451959,20,BC,Full-time,46
APP04700,49919.67439068376,955.006181110879,6508.657557240438,41643.95782068351,82,BC,Part-time,218
APP04701,43297.74348627226,832.4762868533127,3524.362517446792,7784.583979097691,47,BC,Part-time,475
APP04702,49661.7130072004,418.72570411999425,3958.5523435503023,41301.782125921396,41,ON,Full-time,385
APP04703,46028.89080596675,919.9522540688097,5456.879745071139,13506.614369769655,89,ON,Unemployed,0
APP04704,79298.21802874589,1694.7498779971256,9853.745112490678,5293.378071003516,43,BC,Part-time,451
APP04705,46496.358403913415,1101.8315074766192,287.6384436628254,7801.903614129945,67,BC,Full-time,369
APP04706,63703.61481553895,1293.0714324446296,4879.276163679626,15251.141148733754,33,ON,Part-time,460
APP04707,38709.50529446912,928.0776860077171,1078.778960094724,21186.652781796438,59,BC,Full-time,457
APP04708,77509.58594000436,1353.4707895234699,4277.7566838094435,28761.28375197231,24,BC,Unemployed,0
APP04709,55214.340642945645,798.2342563250261,2917.4530037767845,41575.95445907322,97,BC,Full-time,47
APP04710,105251.16452188854,1201.2851596001417,3007.074644819542,17249.454322104648,56,ON,Part-time,378
APP04711,67853.33862857016,955.2165571463439,2132.307156682316,34782.684249120015,73,ON,Unemployed,0
APP04712,154861.55250937835,3533.489696567035,7687.293478681597,42732.002816883556,100,ON,Part-time,28
APP04713,92340.85802618014,1548.687065799413,5327.543994720897,5430.6751962266335,48,ON,Full-time,583
APP04714,55903.57659339105,534.3220001995427,5179.941219806299,2992.7222303005296,87,ON,Part-time,95
APP04715,43916.08112913598,660.1802835917614,2695.3784608917686,8183.246898788115,66,ON,Unemployed,0
APP04716,57670.40176470459,1271.097563759913,667.6895258310844,27416.401155391668,52,ON,Part-time,302
APP04717,86946.09701774939,744.9779044809686,7432.035287093675,48379.39397137622,41,ON,Full-time,282
APP04718,33127.343197544775,462.8562633036507,2581.094942117608,38550.299720483774,25,BC,Part-time,275
APP04719,68220.0120694724,1046.5902672634352,4944.1152243848055,48479.701251733866,94,ON,Part-time,419
APP04720,108837.617614656,1992.0156187696402,5665.352353654991,17303.745063131326,38,ON,Unemployed,0
APP04721,38526.12842251454,343.95255585808826,7995.772406655424,5143.335155721634,42,ON,Unemployed,0
APP04722,61262.52101365072,1128.3720070431204,5970.495533104699,15971.574712813646,89,BC,Full-time,268
APP04723,56879.647938782604,924.6117016392719,7562.342290334108,8571.806816912866,73,ON,Full-time,77
APP04724,33204.512001388,717.4962455545615,4538.162756954029,45366.29812197744,42,BC,Full-time,93
APP04725,45934.88699549277,1122.0047784942283,2350.270135189423,1302.1892593356472,20,ON,Unemployed,0
APP04726,39975.728633274935,948.4409616019952,6482.062174442133,46814.39242616689,97,ON,Part-time,211
APP04727,110872.93696575153,2657.7350740683964,2068.3691676292347,42150.237994931,94,BC,Full-time,56
APP04728,55375.77816465469,746.8242768211304,7089.87862410921,9296.793245101393,76,ON,Unemployed,0
APP04729,79815.80699099964,921.0362927361526,4273.22331058628,3220.078958531992,80,ON,Part-time,461
APP04730,87198.90010247703,1003.8542594321947,8088.564150855544,19743.21132357174,77,BC,Unemployed,0
APP04731,34961.44125361297,352.1181143198592,1901.2131965963497,30396.1248326317,56,ON,Part-time,61
APP04732,97532.42528355445,1576.3425907636076,4677.586317103307,6991.584292740611,25,ON,Unemployed,0
APP04733,73092.32393253419,1188.7511949600625,1940.6957279594928,4704.008276514652,52,BC,Part-time,416
APP04734,33087.79101856432,619.7085104972267,9808.31309625099,1201.792989456894,30,BC,Full-time,118
APP04735,48861.47272983328,692.2735760856613,7127.808977959503,12806.230283243156,68,ON,Unemployed,0
APP04736,94218.45042056247,908.9719923687185,6445.2098240146315,10591.56610473013,59,BC,Part-time,427
APP04737,48432.36528556874,890.0177921444335,3153.3775635296047,42815.979337113575,79,ON,Unemployed,0
APP04738,41525.47039155258,606.4487848611993,492.44782030822387,43058.58018406416,87,ON,Full-time,536
APP04739,66181.95451664452,1295.686173398487,3849.0838265028838,3672.1153278092297,84,BC,Part-time,240
APP04740,55423.34797455609,758.0245879334879,1380.9668805138997,16651.748546318955,66,ON,Full-time,70
APP04741,68605.67023841852,767.1320230914009,7513.96608369005,12768.402129309507,40,ON,Unemployed,0
APP04742,88070.06072985762,1914.6843612805014,9481.556710672525,37899.88138441349,69,ON,Full-time,377
APP04743,147540.90111211213,1820.0866774503052,9491.340438763431,6816.701340465602,80,BC,Part-time,236
APP04744,74214.33273913512,875.3546693770827,5860.588432430024,33278.70262822689,34,ON,Full-time,464
APP04745,116874.54401587689,1088.4406020218473,6606.124780399417,44994.52902705928,46,ON,Unemployed,0
APP04746,38852.762754114985,746.6879842627004,2743.7081854440557,2906.8671652827484,86,ON,Unemployed,0
APP04747,78940.89541519822,1921.9459745218978,4570.161588426595,13056.219334155652,37,ON,Part-time,76
APP04748,58214.01610903725,1209.91675060628,2582.541605721059,4232.130396711432,28,ON,Part-time,428
APP04749,35463.955030056386,656.943057247844,9202.16599255385,35902.40289762014,90,BC,Unemployed,0
APP04750,42233.40832017152,731.9230430100616,4853.033023190405,49811.3923798547,32,BC,Full-time,206
APP04751,79325.6475601593,1311.963961391483,8567.78389888367,49975.01380587823,42,BC,Full-time,492
APP04752,99963.82227985574,937.3600403610595,8577.689407035932,37687.65766625484,31,BC,Unemployed,0
APP04753,79847.38932405069,1607.244023015062,305.9714712877137,13913.011834220468,100,ON,Part-time,48
APP04754,36028.87148019767,804.0322044169374,6580.007069948171,31122.241243417393,33,ON,Unemployed,0
APP04755,49751.80137354752,932.6330816519218,1220.1065055515369,29427.0543669824,56,BC,Unemployed,0
APP04756,52783.31263955856,1267.8847168013388,4184.28721314393,32775.809665573564,61,ON,Unemployed,0
APP04757,50308.57585946148,677.1617457172473,5111.477948067407,10045.04587395822,88,BC,Unemployed,0
APP04758,38833.550459271406,664.5203387045059,9422.639305960281,11663.556922147662,84,ON,Full-time,182
APP04759,50707.48527771947,639.6923677096221,5727.030014738711,45952.185206764334,78,ON,Full-time,381
APP04760,63746.13582209908,722.5083329161694,3241.9416527427657,46417.42223918195,76,BC,Unemployed,0
APP04761,41922.82709734586,859.2064654183273,9235.233191482968,5792.047975058241,83,ON,Part-time,26
APP04762,39223.84638672882,930.45280246599,3840.9053751765855,21809.384394046734,32,BC,Part-time,283
APP04763,88884.58145998538,1568.9536231201494,661.0316631667346,19654.35974523103,30,ON,Full-time,495
APP04764,46369.81792999071,1054.2505839258833,2739.1205053246204,30173.750876248396,46,ON,Full-time,334
APP04765,142881.21295181595,1725.4978827608682,5348.411178911486,10950.837509243805,60,BC,Part-time,581
APP04766,52005.80765656173,1270.041218201409,2211.4445378380055,6363.728144042896,39,BC,Unemployed,0
APP04767,109421.52272956207,2342.985579809842,8204.151047146594,22012.41465858184,82,BC,Unemployed,0
APP04768,64942.201753724694,1535.4497424695357,8986.911201917299,48539.38917613768,27,BC,Part-time,264
APP04769,63448.438598593275,1517.5744357679148,8268.790573830396,2310.7932509078382,62,ON,Full-time,255
APP04770,56542.82213288801,481.34716458908116,126.51744022997624,29448.040373519452,51,ON,Full-time,338
APP04771,50937.9322024232,917.3284064450237,3157.140494387137,8915.822029192897,39,BC,Full-time,455
APP04772,79811.2840983553,1028.9669532518321,595.0486556049373,41001.6984471467,59,ON,Unemployed,0
APP04773,70404.27903707334,808.2453080341095,5380.515845513424,48660.04019565358,20,ON,Part-time,147
APP04774,44979.78091460291,1106.6037820042677,7552.334648650218,43699.792519276205,36,BC,Full-time,150
APP04775,67727.22212097647,660.1613601389,7803.785451189446,16087.379453957246,74,ON,Part-time,502
APP04776,72582.2570823591,1403.1677013746973,7353.562806580587,47412.895626779646,42,BC,Part-time,518
APP04777,76590.77739125786,1642.1079946319544,4750.701839670635,29231.616350712702,37,BC,Part-time,283
APP04778,81240.82870916686,1864.0195894496414,4373.8177341698965,18692.086624985728,90,ON,Part-time,522
APP04779,126366.979604788,1719.1603994852785,3650.7035011431353,4875.795260214479,89,BC,Unemployed,0
APP04780,76982.19197965048,1312.7486191431433,1193.596797077885,39499.92822468476,20,BC,Part-time,463
APP04781,102513.84131020233,1092.658437102761,3040.8225663505004,33012.99144598475,35,ON,Full-time,386
APP04782,113016.91179889168,2679.9445080354103,7689.836701759419,23062.49906210473,74,ON,Part-time,226
APP04783,46384.873381115256,698.393888288576,4723.341347534085,44776.283460839775,61,BC,Full-time,390
APP04784,58917.461580183764,562.0527479372653,6821.789783573467,6130.636768425229,55,BC,Unemployed,0
APP04785,27941.099644902486,278.4046681893719,2786.1817392248277,42982.05390437774,50,BC,Full-time,207
APP04786,76292.33739117597,1431.867546209276,9645.928444138757,4230.8017203522795,93,ON,Unemployed,0
APP04787,33824.51051521202,507.3790894227666,6553.297842751248,15816.157997022166,56,BC,Unemployed,0
APP04788,64906.0958952457,986.8834351919534,6050.6161709274675,42560.69113052432,65,BC,Unemployed,0
APP04789,68861.0015134145,604.6654667040017,4368.80966107931,31648.649640977892,47,BC,Full-time,401
APP04790,31667.622754275628,573.3382113034913,600.9178626096035,22966.799235378425,55,BC,Unemployed,0
APP04791,54740.88488418557,1237.2047836956122,8222.015185807879,45213.67733773059,39,ON,Part-time,452
APP04792,61148.49848870569,530.8557850500481,9684.44965487341,38555.40888268727,28,ON,Part-time,330
APP04793,48932.88527001346,628.8340771437109,1205.0618096317678,21109.53744014221,94,ON,Unemployed,0
APP04794,78560.08174489992,726.6798365430137,3232.828817343072,33853.19232048447,91,ON,Part-time,8
APP04795,67428.40508299237,738.1106333684288,2064.3539997134208,37759.97869247379,32,BC,Full-time,511
APP04796,92279.8179065842,1279.2376674321545,7195.248991451462,48267.3086916898,84,ON,Part-time,525
APP04797,39508.932467434606,450.2525512711616,3240.903771809045,4114.743554057604,77,BC,Unemployed,0
APP04798,59793.48044984866,942.2184764709718,5580.125598645343,9706.213537439993,58,ON,Full-time,177
APP04799,73230.44549973153,1010.9421078719074,2515.448205570895,9185.562997865647,95,ON,Full-time,393
APP04800,92677.25122881708,925.8850863843292,1677.084536213811,17294.214684593426,37,BC,Unemployed,0
APP04801,41721.42687358756,463.2911566639655,7354.1658763872465,12493.544588908135,77,ON,Full-time,128
APP04802,95011.63815624198,1360.9126939231164,526.6504941989292,23492.768047751873,45,BC,Full-time,151
APP04803,29046.871924509825,390.22203982392614,3794.3067217453054,42292.84693303499,90,BC,Part-time,542
APP04804,147451.50187839408,1411.8185283051223,5142.305857424379,37602.71499601216,54,BC,Unemployed,0
APP04805,53174.00949701715,1044.1267418819236,5497.747880932806,3057.49667963572,69,BC,Unemployed,0
APP04806,50759.77810386793,781.1749622861049,8173.416833235952,34187.39925327106,69,BC,Part-time,68
APP04807,44515.54779461202,719.5992261627993,4500.47254735197,12789.589548026524,91,BC,Unemployed,0
APP04808,28612.229456383448,263.24789440452525,2273.05008198481,3296.5051728446197,35,ON,Full-time,248
APP04809,56872.261293725285,1123.849871304294,7850.0329395814815,42899.98752728995,98,BC,Unemployed,0
APP04810,130607.3295830259,2451.9008665246097,2957.8389235583422,32191.927899270777,52,ON,Full-time,246
APP04811,49521.107111497135,1006.4041089176151,9331.699112394324,26350.657913559626,84,ON,Unemployed,0
APP04812,42200.11556260377,674.3144077998404,1392.6955163034715,20594.401838175894,74,BC,Full-time,22
APP04813,63666.552527697175,1375.2255221269666,19.1150026311937,12289.273699214289,35,BC,Full-time,420
APP04814,67095.84764527941,729.9377863221054,2144.2333429699856,38190.56614120402,32,ON,Part-time,55
APP04815,42884.62126231795,698.8019850467521,3728.0353300748816,44255.60269974487,75,ON,Part-time,178
APP04816,49341.51976645387,835.8607499671966,4703.335490782389,39341.46435210403,93,ON,Full-time,253
APP04817,29678.89032727165,576.9949666422264,5099.39051824436,20109.810920578646,56,ON,Part-time,539
APP04818,30324.429347723406,253.07254157958303,3509.3906201586224,27763.921573130152,59,ON,Full-time,281
APP04819,38806.77360819367,545.9562900597213,6579.091209176851,36200.831095015215,56,ON,Part-time,508
APP04820,67151.31829981762,1569.1209723611678,7505.622409220109,44917.570733985114,93,ON,Full-time,487
APP04821,41507.053462438744,903.1063858607961,4178.165553344432,11195.458096182196,65,ON,Unemployed,0
APP04822,57180.02208784262,1161.0881629993842,6622.038136167994,47491.39106043311,30,ON,Unemployed,0
APP04823,139842.40718458474,3419.306477878361,1966.5124704478465,35479.36154872839,65,BC,Unemployed,0
APP04824,47351.27522421264,1047.9880445830001,8228.312113825907,12837.54489864248,29,BC,Part-time,518
APP04825,31376.346960447743,523.6031694168046,9036.18924301,13466.649991949478,60,BC,Full-time,523
APP04826,53741.02008506048,1333.9624675001942,9074.428359189224,36418.13959959425,88,ON,Part-time,156
APP04827,42311.73448002344,566.5016924638888,1387.6712515910217,10152.567033940997,83,ON,Full-time,188
APP04828,37109.97912663529,639.4323187030344,8850.904428898639,4196.472615469702,74,BC,Full-time,320
APP04829,14918.075196178368,141.5490321133072,6417.878206472769,1994.3494821298564,43,ON,Part-time,382
APP04830,107616.457930019,1663.746100805359,4653.224535032365,20037.852604988282,32,BC,Full-time,56
APP04831,80552.92114329508,791.9152884046696,9887.55158088978,20858.211638543413,81,BC,Full-time,598
APP04832,41060.506873961705,492.87284912512973,5164.056753297881,27897.531175244665,48,ON,Full-time,468
APP04833,53724.90137794551,545.6207043302986,1802.6072081740751,30143.83436910622,19,ON,Part-time,346
APP04834,42659.541723099916,393.23866317300696,6688.017799067819,11385.674774371028,46,BC,Part-time,318
APP04835,73343.37703745512,1581.3886612858976,1978.8618125541734,44945.3916360785,89,BC,Part-time,128
APP04836,44881.45313499027,387.93609216974795,7579.60113336847,19234.088276540508,93,ON,Unemployed,0
APP04837,114935.53955186173,2828.0318694025955,1063.061912579384,31330.63097984472,55,ON,Part-time,127
APP04838,56511.199500794675,745.8013936282829,6110.767065313264,48264.246510331264,27,ON,Part-time,569
APP04839,57561.261471532474,1064.1723464673769,4765.077079890394,35451.19431587013,27,ON,Part-time,250
APP04840,48867.23866337471,506.1354796854748,9138.117994723254,25895.019915993784,65,ON,Full-time,79
APP04841,45384.28870393963,606.6149090997027,2456.839268051081,21492.22622953091,76,ON,Unemployed,0
APP04842,57114.56622132998,1213.8375537281825,2250.455622365025,25544.63292713638,44,ON,Full-time,283
APP04843,40865.33440092409,505.823635756303,6033.447790358831,34561.562863420644,70,BC,Unemployed,0
APP04844,79695.88938037338,1694.1606873368958,5410.903115912298,23781.40566740427,20,BC,Full-time,542
APP04845,65269.94460754414,1616.0160242149664,9502.798168460145,18642.75202131858,28,BC,Part-time,176
APP04846,110428.84915319408,1300.6501151434481,9814.89677641467,9437.857337841917,36,BC,Unemployed,0
APP04847,63026.413715669914,837.9254505848387,1570.4600083070509,26787.657413118068,98,ON,Unemployed,0
APP04848,101348.01738245896,2011.34575481788,9728.537389044965,26625.034416350256,39,BC,Part-time,19
APP04849,72267.47500409954,1026.1860996518083,6483.555637254615,25157.690184027328,85,BC,Part-time,37
APP04850,55773.85793381472,1067.8614226866357,1618.532341434169,38255.056667045406,33,ON,Unemployed,0
APP04851,47988.98725326469,415.95685927654995,5545.0133023370045,8448.878368890424,94,ON,Unemployed,0
APP04852,38120.78519463946,377.5401816762477,4858.565300280807,30265.913764063807,82,ON,Unemployed,0
APP04853,36022.15572144726,328.87582064615304,3046.6755191445973,2848.4778465436093,100,ON,Full-time,360
APP04854,65826.06596184778,784.408279914693,9088.253788508535,31974.093552845537,73,BC,Part-time,473
APP04855,46770.50297296406,701.9521430235458,6679.014998086946,14240.530610609181,63,ON,Unemployed,0
APP04856,48610.36297365427,769.2143066438347,4207.372649423629,38834.68452433183,50,BC,Full-time,150
APP04857,50563.13133303932,638.6970454627062,2614.2484499869965,8976.327196176597,63,BC,Full-time,222
APP04858,45163.36159745397,632.6476354613104,7345.216757197634,26371.09104493966,45,ON,Full-time,24
APP04859,50711.99455700906,631.1410409269754,6090.208376214482,46286.877154655034,55,BC,Full-time,184
APP04860,39008.78978357127,384.34939436523575,1520.723070882567,8660.529367348623,86,ON,Part-time,549
APP04861,75999.64368801446,1424.0929211250452,8791.330374974139,35784.38180950021,23,BC,Full-time,371
APP04862,70671.27659133422,685.5380369750262,2557.9540982948865,28764.943698756706,34,BC,Full-time,228
APP04863,109982.23877651493,2674.0321008528836,471.40983397248925,11663.705246971196,75,BC,Full-time,124
APP04864,47657.84152844254,707.4449761251425,4898.245588889012,47011.7697172792,81,ON,Unemployed,0
APP04865,51795.06264598797,615.0977513686026,7645.59083539075,16881.77059252091,32,ON,Part-time,506
APP04866,105021.34239359223,2068.062919598406,9430.478539726908,49907.30612572664,82,BC,Full-time,290
APP04867,43179.187304881576,1016.3992029509487,9297.722496035914,34065.07517480663,76,BC,Unemployed,0
APP04868,63489.78963318292,1199.7012064274402,776.3424283449472,18826.993461695398,78,ON,Full-time,206
APP04869,24595.303321327305,345.96123740102485,9071.959893922985,14279.940023360137,20,BC,Unemployed,0
APP04870,46886.93000696042,996.2132793156651,2084.884509655617,8927.14142276274,34,BC,Full-time,24
APP04871,46786.44831481955,711.2678820939881,7333.60452444345,42267.52411679687,24,BC,Part-time,362
APP04872,77509.95328967467,850.7846540768255,2716.196135281648,1399.4294419942219,90,ON,Part-time,114
APP04873,41366.26778290397,356.16878762838655,7020.335972379359,43905.4880934012,53,BC,Part-time,493
APP04874,62719.00313490146,1435.3304030765191,3675.7328367347695,21605.858762052194,88,BC,Part-time,182
APP04875,119239.49061973368,1809.589664829513,6064.587851784061,36373.066998950926,45,ON,Full-time,199
APP04876,78397.01427804229,660.8529522745908,7122.118446388781,18080.58531808521,61,BC,Part-time,166
APP04877,70774.73518460125,901.0642181426042,1571.8200165348871,8315.53438979419,97,ON,Unemployed,0
APP04878,14617.83452269029,260.0060262692605,7427.642548903186,18463.950753406836,74,BC,Part-time,455
APP04879,38360.57195620201,520.9596278287439,5473.597617520894,40979.67873016557,30,ON,Part-time,21
APP04880,28842.407636426316,393.25379702584655,651.4713224253621,1861.729124489635,75,ON,Full-time,98
APP04881,64720.68050579047,796.2080871323132,6552.341820848316,35312.6121821569,71,BC,Full-time,580
APP04882,59293.07984175972,1452.1104016605539,128.4995015674384,3955.4552289517137,92,ON,Full-time,488
APP04883,41580.32121553451,398.8905969355412,8093.011420477242,29185.35084731271,32,ON,Unemployed,0
APP04884,77304.06385665915,918.5597415879856,5718.42828673485,8320.162712843397,28,BC,Full-time,50
APP04885,39653.74670011226,731.5214293702385,8508.635990245073,25797.82954976596,64,ON,Unemployed,0
APP04886,68661.11784926565,959.8743415722839,4082.3794671466794,25574.246032798743,69,BC,Unemployed,0
APP04887,51057.621995339505,644.4941551181647,9362.673312616222,41265.28241973798,45,ON,Unemployed,0
APP04888,25473.480331367922,452.2619581495042,5841.113602785266,26110.069516375734,86,ON,Part-time,79
APP04889,39033.55100770438,829.5103979855517,5979.103289633116,29895.509173009457,95,BC,Full-time,48
APP04890,71868.01076032354,674.7089096910277,405.0335091023194,2970.0762221569667,69,BC,Unemployed,0
APP04891,33309.271775192814,825.4027112679671,6088.072333397497,28835.325547688764,60,ON,Part-time,438
APP04892,31417.56302372692,431.30050812878176,7705.463549071913,34256.40178695368,82,BC,Full-time,529
APP04893,63855.35552305329,1298.5327556203013,4316.2613306221565,37123.023239322094,31,BC,Part-time,133
APP04894,65005.101381048655,1471.3849375947032,6178.116989130526,22231.19330978345,61,BC,Unemployed,0
APP04895,51455.40180631275,963.123974767176,9776.707771756117,28423.280496349144,95,BC,Full-time,249
APP04896,50228.80398989213,1021.5769561178959,3002.4689843435403,41941.58378506004,29,ON,Part-time,327
APP04897,61805.910768620204,1053.0178590832925,4246.670809169952,39462.652897218846,85,ON,Part-time,557
APP04898,49240.38089222497,947.4509328509339,435.58613625064527,35418.86084789228,71,BC,Part-time,87
APP04899,63425.11097849823,800.4264284975202,4003.271945342518,8765.404058502014,56,ON,Full-time,197
APP04900,75871.54884470788,1616.12945805821,2989.194367504694,49677.68693908197,19,BC,Part-time,262
APP04901,34904.05923576458,760.4558682436638,9114.205410729392,32651.733806039447,93,BC,Full-time,231
APP04902,48071.66103010606,534.6957749944854,6727.917193108028,2187.7272179627034,34,ON,Full-time,292
APP04903,135428.52892069146,1769.507066516216,2417.523819805223,42953.930242193775,63,BC,Full-time,282
APP04904,43124.678475223714,892.110373441134,9641.93127486705,49985.28293556628,68,BC,Unemployed,0
APP04905,40900.11178909549,416.96733855758606,193.61958487537413,44826.86125651036,37,BC,Part-time,473
APP04906,100706.2737591707,1621.056232968675,6750.522714395327,13389.638603474652,37,BC,Part-time,542
APP04907,37975.469682398405,913.8513630766442,2775.4338386294007,33946.12259887176,99,BC,Part-time,403
APP04908,43302.336863845354,702.3151059768184,3145.0399053209044,23913.849128161786,40,ON,Full-time,271
APP04909,58288.97485932137,735.8505307685479,6956.667359971361,49668.627437629875,26,ON,Part-time,137
APP04910,35430.4418973049,727.3553852807776,9588.75159642389,22239.607988408963,32,ON,Part-time,331
APP04911,49713.82591556258,1151.720999980826,2064.1135868540973,20709.24715011726,79,BC,Unemployed,0
APP04912,116406.63366745536,1037.9449288854864,7128.937742498511,23068.976742291197,86,BC,Part-time,410
APP04913,31227.297948516993,729.5269697470794,4192.319272672531,24645.492448459372,31,ON,Part-time,377
APP04914,107543.62356524599,1508.1881206817468,9091.416508646895,33720.4321912589,50,BC,Part-time,564
APP04915,115566.96579830177,2599.19061609754,8107.299696708577,45259.24574259004,39,ON,Part-time,492
APP04916,49593.605555421345,1168.4511638341014,3843.816470496846,30779.43075862223,81,BC,Unemployed,0
APP04917,62383.26633843678,1064.0455547197516,535.6978740762686,16755.01413282615,40,ON,Full-time,150
APP04918,56541.59744507466,1044.2307522935214,7175.343787758086,10012.618814835292,55,ON,Unemployed,0
APP04919,52743.94734231687,1246.7723369422413,7366.187735101713,27027.955381659598,66,ON,Full-time,95
APP04920,32206.77659953379,459.8705781860578,8187.144386011863,1463.7286954943563,63,BC,Part-time,352
APP04921,74301.99533423505,634.386544012866,1665.753297013639,16233.037583584122,94,BC,Part-time,94
APP04922,58753.28977089615,1351.1288691052805,2698.6075744465143,34288.494832813914,87,ON,Full-time,350
APP04923,58689.73747915018,1143.1793764497022,8429.899267350864,24828.967679047983,19,ON,Full-time,540
APP04924,109308.17717372447,2579.2367630606273,7849.211038393051,49796.457305289456,71,BC,Unemployed,0
APP04925,61094.57946358554,1356.1889918031927,8513.884442627002,10872.301818012802,78,BC,Unemployed,0
APP04926,50732.12884178279,1131.837232969883,905.3379516648863,24013.659997951225,44,BC,Full-time,20
APP04927,56415.04577665054,1266.7766746535278,6014.954624872095,29775.616944787052,33,ON,Full-time,292
APP04928,103901.66336438319,1364.0748187871197,7881.588078362246,5846.608779369345,44,ON,Full-time,494
APP04929,63537.078826975325,1061.8431177963446,3762.4207230100183,25463.777183122358,38,ON,Unemployed,0
APP04930,62393.09157947961,1088.025055240982,390.957700465725,34401.06875007899,34,BC,Full-time,416
APP04931,120225.91234562734,1629.3094015441259,1157.9549141438915,25412.686571804657,56,BC,Full-time,291
APP04932,49190.81242796968,674.7457559920474,3036.966151578493,12080.714524664298,77,BC,Full-time,501
APP04933,41866.789582965175,503.8807861102851,9925.287140460494,39277.36567466129,63,ON,Part-time,122
APP04934,75123.18177515113,850.4988236884053,1368.4747065714807,5575.723304221115,24,BC,Unemployed,0
APP04935,87218.3706260804,841.6834520237327,470.69325293514487,40615.19383492791,52,BC,Full-time,92
APP04936,55734.468106822045,545.0968181110362,4953.997857626106,18914.546812769382,90,BC,Unemployed,0
APP04937,41537.222757197385,419.7372211876372,6744.329041639816,44436.030864565946,55,ON,Full-time,571
APP04938,49350.982616552545,894.4594250966854,3166.1321730094937,45876.92880467435,37,ON,Part-time,87
APP04939,49783.130191640426,623.3273772783364,3217.6174139567015,49762.849001927345,80,ON,Part-time,288
APP04940,58237.82763850716,1284.781799529637,7013.885519501346,30855.828281320595,90,ON,Unemployed,0
APP04941,41685.78257660728,883.1905581963788,9152.159112906354,5948.017128100642,75,BC,Part-time,560
APP04942,51474.283097567226,1009.5426690106577,3446.1726180009377,25168.19663816023,38,BC,Part-time,228
APP04943,24959.558284274335,430.897034867938,2491.827624846412,18597.16273356589,40,ON,Part-time,371
APP04944,63181.22924334936,1375.2208816300201,3432.655466423229,18040.649358754283,41,BC,Unemployed,0
APP04945,80066.33573887679,1385.3225671015389,8902.48592751045,19176.830317826592,35,ON,Full-time,283
APP04946,72471.20312211485,1714.8042244275318,6628.872567174697,37333.133824499906,39,ON,Full-time,197
APP04947,62141.55845092928,1497.9488932074835,807.4559895161859,19057.686079020546,37,BC,Unemployed,0
APP04948,59235.809512737396,1155.3451131142542,7108.199293900262,46792.94740123669,33,BC,Full-time,147
APP04949,47961.311585584284,539.8686449814116,8459.75007038542,28110.020043671884,76,BC,Full-time,380
APP04950,77570.3514364091,1801.0201082944493,8054.8285540114275,11821.302425379576,56,BC,Part-time,418
APP04951,47965.403988508704,601.259928613462,7057.609652623289,42255.09439257901,44,BC,Full-time,366
APP04952,69813.05704235045,1669.8662042634435,4102.2775641835315,28501.03108047008,44,ON,Full-time,44
APP04953,51783.89244059788,664.351322403726,5642.285004860265,44278.995612220824,60,ON,Part-time,264
APP04954,111922.53833331745,1994.3668689268684,1976.7332993995856,22239.731144254798,91,BC,Unemployed,0
APP04955,53848.549393444744,1248.7586057241856,7188.35961428094,46118.546611348975,65,BC,Full-time,81
APP04956,85430.05266625168,1107.8196951495972,1196.3750249126504,28598.3525752112,25,BC,Full-time,366
APP04957,55198.65164200423,1357.577488562894,3847.2649520740333,30317.367009874717,49,BC,Part-time,404
APP04958,81099.9052930146,1067.0603934100363,8755.791877899026,21078.648828315872,37,ON,Full-time,413
APP04959,35462.55907224476,528.1580017597416,2673.187181941098,36421.6391076638,72,BC,Part-time,335
APP04960,41373.921091652286,895.2492615876104,9537.930745832353,39339.92393971701,60,ON,Part-time,56
APP04961,22119.925071554764,396.0996946559185,7982.986728333571,32897.45615988327,71,BC,Part-time,269
